,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
12682,1,0,4.2,100,44,33,781,900.0,5047
12683,1,0,3.3,911,38,62,1177,250.0,5047
12684,1,0,4.0,76,40,62,1602,300.0,5047
12685,1,0,3.8,45,44,62,832,400.0,2544
12686,1,0,3.9,1047,44,62,323,600.0,1471
12687,1,0,3.8,295,42,62,826,500.0,3376
12688,1,0,4.0,462,45,62,1190,500.0,1033
12689,1,0,3.9,121,38,62,1209,400.0,1373
12690,1,0,4.2,166,42,62,817,300.0,5047
12691,1,0,3.5,323,38,62,1077,500.0,5047
12692,1,0,3.9,213,43,62,317,400.0,2259
12693,1,0,3.9,501,43,62,1638,300.0,5047
12694,0,0,3.1,117,44,62,235,200.0,5047
12695,1,0,3.9,97,18,62,202,500.0,5047
12696,0,0,3.9,154,43,62,1451,200.0,5047
12697,1,0,3.9,85,44,62,1156,400.0,5047
12698,1,0,4.0,76,38,62,1511,300.0,3075
12699,1,0,3.8,41,44,62,235,200.0,986
12700,0,0,3.8,289,45,33,784,500.0,5047
12701,1,0,3.9,96,38,62,1327,350.0,1326
12702,1,0,3.8,108,43,62,370,400.0,1089
12703,1,0,3.6,95,38,62,1335,300.0,4088
12704,1,0,3.8,48,45,62,1196,300.0,69
12705,0,0,4.0,98,43,62,1630,200.0,5047
12706,1,0,3.8,140,42,62,1591,200.0,135
12707,1,0,3.6,75,42,62,323,600.0,2163
12708,1,0,4.1,321,43,62,1156,600.0,4380
12709,1,0,2.8,137,38,62,1156,500.0,2438
12710,1,1,4.1,152,43,62,378,600.0,1485
12711,0,0,3.9,150,44,41,575,500.0,5047
12712,1,0,3.9,64,42,62,1072,300.0,5047
12713,0,0,3.5,70,44,62,1648,200.0,5047
12714,0,0,3.7,73,44,62,1268,250.0,5047
12715,0,0,3.6,36,44,43,1042,400.0,5047
12716,1,0,3.6,97,38,62,1039,300.0,5047
12717,1,0,3.3,395,44,62,1156,400.0,3560
12718,0,0,2.6,153,38,62,868,300.0,5047
12719,1,0,3.9,554,44,62,818,600.0,4699
12720,1,0,3.9,188,45,62,563,400.0,1317
12721,0,0,4.0,203,43,43,198,350.0,5047
12722,0,0,2.8,64,44,62,1589,300.0,5047
12723,0,0,3.8,89,42,62,1337,300.0,5047
12724,1,0,3.6,90,44,62,826,500.0,3020
12725,0,0,3.6,68,44,41,1033,550.0,5047
12726,0,0,3.8,82,44,62,547,200.0,5047
12727,1,0,3.7,95,38,62,1156,150.0,5047
12728,1,0,4.1,76,42,62,1517,450.0,5047
12729,0,0,3.6,47,38,62,1587,300.0,5047
12730,0,0,2.9,53,44,62,1070,300.0,5047
12731,1,0,3.6,82,38,62,1505,400.0,5047
12732,1,0,4.0,270,38,62,1207,450.0,5047
12733,0,0,3.8,64,43,62,624,550.0,5047
12734,0,0,4.0,126,43,62,1515,300.0,5047
12735,1,0,3.6,72,43,62,1109,200.0,5047
12736,0,0,3.8,56,44,41,1526,400.0,5047
12737,0,0,4.0,65,38,62,565,350.0,5047
12738,1,0,3.8,132,44,62,1497,300.0,5047
12739,1,0,4.1,205,42,62,817,250.0,5047
12740,1,0,3.8,103,43,62,1209,400.0,5047
12741,1,0,3.4,257,38,62,266,250.0,2011
12742,1,0,3.7,34,18,62,1156,200.0,5047
12743,1,0,3.8,433,42,35,767,800.0,5047
12744,1,0,3.1,53,38,62,817,100.0,5047
12745,0,0,4.3,411,22,5,1442,1200.0,5047
12746,0,1,4.6,650,22,7,686,850.0,5047
12747,1,1,4.5,811,0,20,716,800.0,1042
12748,0,1,4.7,798,22,46,542,1200.0,5047
12749,0,1,4.0,1768,16,48,750,1600.0,5047
12750,0,1,4.2,469,16,37,1171,3000.0,5047
12751,1,0,4.3,793,22,20,168,1000.0,5047
12752,0,0,4.6,1590,22,13,336,750.0,5047
12753,1,0,4.5,229,22,20,1076,1200.0,5047
12754,0,1,4.1,1377,22,5,729,1200.0,5047
12755,1,1,4.5,1879,0,13,394,900.0,5047
12756,0,1,4.3,2035,16,61,737,1700.0,5047
12757,0,1,4.4,243,22,57,893,1250.0,5047
12758,1,0,4.3,1104,22,13,419,700.0,5047
12759,0,1,4.3,127,22,22,159,800.0,5047
12760,0,1,3.8,321,22,20,948,800.0,5047
12761,1,1,4.2,1542,0,20,1054,800.0,5047
12762,1,0,3.9,126,22,20,301,600.0,1038
12763,1,1,4.2,217,16,20,808,1500.0,5047
12764,1,1,4.1,1341,22,20,1375,800.0,5047
12765,1,0,3.9,370,22,20,50,550.0,5047
12766,1,0,4.3,83,22,20,268,650.0,5047
12767,0,0,4.3,316,0,51,1059,300.0,5047
12768,1,0,3.9,468,0,20,112,700.0,1220
12769,0,1,4.2,325,16,20,1528,1800.0,5047
12770,1,1,3.8,1167,22,20,1057,600.0,5047
12771,1,1,3.9,74,0,20,1277,900.0,5047
12772,0,1,4.2,209,16,4,802,2000.0,5047
12773,1,1,4.1,2727,0,20,296,800.0,4370
12774,1,0,3.9,670,22,20,292,800.0,5047
12775,1,0,4.0,494,22,20,528,800.0,5047
12776,1,0,3.9,421,0,20,112,800.0,2658
12777,1,0,2.9,361,22,20,1197,450.0,5047
12778,0,0,3.8,157,22,47,694,1300.0,5047
12779,1,1,3.5,59,22,20,1279,700.0,5047
12780,0,0,4.4,228,22,62,1547,150.0,5047
12781,1,0,4.2,468,0,62,1060,400.0,5047
12782,1,0,2.8,261,22,20,1040,700.0,5047
12783,1,0,3.6,220,0,20,286,600.0,4944
12784,1,0,3.8,71,0,20,1165,1000.0,3744
12785,0,0,4.0,139,0,62,1038,200.0,5047
12786,1,1,4.0,344,58,26,624,900.0,5047
12787,0,1,4.1,94,16,37,814,3000.0,5047
12788,1,0,3.9,214,0,20,1240,600.0,5047
12789,1,0,3.1,266,22,20,517,550.0,5047
12790,1,0,4.1,134,22,20,1156,650.0,5047
12791,1,0,3.9,97,0,62,967,1000.0,403
12792,0,0,2.6,49,22,13,436,450.0,5047
12793,0,0,3.9,371,22,20,1587,400.0,5047
12794,1,0,3.8,331,22,62,1156,350.0,5047
12795,1,0,4.0,65,22,20,1591,300.0,5047
12796,1,0,3.3,293,22,20,208,600.0,5047
12797,1,0,3.9,106,22,62,1547,150.0,5047
12798,0,1,4.1,146,16,21,1601,1200.0,5047
12799,1,0,3.9,450,22,20,1209,550.0,5047
12800,1,0,3.8,78,22,62,1460,350.0,5047
12801,1,1,3.9,224,22,20,1285,800.0,5047
12802,0,0,2.8,228,22,62,266,500.0,5047
12803,1,0,3.2,68,22,20,1619,400.0,5047
12804,1,0,3.9,48,22,62,821,400.0,5047
12805,1,0,3.8,341,22,62,1582,400.0,5047
12806,1,1,4.0,126,22,20,1390,900.0,5047
12807,1,0,3.4,212,22,20,1258,800.0,5047
12808,1,0,3.8,278,22,62,235,200.0,5047
12809,1,0,3.1,283,22,62,1356,500.0,5047
12810,1,0,3.6,42,0,13,401,600.0,5047
12811,1,0,3.7,141,22,20,54,500.0,5047
12812,1,0,2.7,73,0,20,565,600.0,5047
12813,1,0,3.9,462,22,62,262,600.0,5047
12814,1,0,4.2,106,24,62,233,300.0,5047
12815,0,0,3.7,56,16,20,1141,1800.0,5047
12816,1,0,3.9,717,22,20,977,1000.0,5047
12817,1,0,3.8,377,0,62,1357,500.0,5047
12818,1,0,3.9,191,0,62,294,600.0,729
12819,1,0,3.7,84,22,62,265,350.0,5047
12820,1,0,3.7,59,22,13,443,600.0,5047
12821,1,0,3.7,61,0,62,831,350.0,5047
12822,1,0,3.9,338,22,62,1196,500.0,4806
12823,1,0,3.9,139,0,62,1327,300.0,5047
12824,1,0,3.3,334,0,62,282,400.0,5047
12825,1,0,3.9,58,0,62,282,300.0,5047
12826,0,0,4.0,115,0,20,762,1000.0,5047
12827,0,0,3.4,46,16,20,1156,1100.0,5047
12828,1,0,3.9,172,0,62,1612,300.0,5047
12829,0,0,3.1,53,0,20,1251,600.0,5047
12830,0,0,3.6,61,0,13,332,500.0,5047
12831,1,0,3.1,40,0,62,1196,250.0,5047
12832,0,0,3.0,67,0,62,1589,300.0,5047
12833,0,0,4.0,40,0,9,210,400.0,5047
12834,0,0,3.6,34,0,62,1002,650.0,5047
12835,1,0,3.8,63,24,62,866,350.0,5047
12836,1,0,2.8,137,0,62,1451,300.0,5047
12837,0,0,3.7,112,0,20,550,500.0,5047
12838,1,0,3.2,64,0,62,1268,250.0,5047
12839,1,0,3.7,180,0,62,1196,400.0,5047
12840,1,0,3.4,154,0,62,1046,400.0,5047
12841,1,0,3.5,117,22,20,58,600.0,5047
12842,1,0,3.9,52,0,62,1589,300.0,5047
12843,1,0,3.9,66,0,62,235,700.0,1833
12844,0,1,4.6,890,41,54,687,1400.0,5047
12845,0,1,4.5,1231,41,53,35,1200.0,5047
12846,0,1,4.3,217,41,21,755,1200.0,5047
12847,0,1,4.5,7854,41,61,17,1800.0,5047
12848,0,1,4.4,4081,41,5,126,1200.0,5047
12849,0,1,4.2,1741,41,57,539,1400.0,5047
12850,1,1,4.2,1176,41,57,883,1300.0,5047
12851,1,1,4.0,281,41,21,801,1500.0,5047
12852,1,1,3.9,599,41,4,899,1200.0,5047
12853,0,0,3.9,105,41,4,878,1500.0,5047
12854,0,1,3.8,169,41,4,1587,1300.0,5047
12855,1,1,4.3,563,43,54,743,2000.0,5047
12856,1,0,4.6,4694,44,46,32,1500.0,5047
12857,0,1,4.4,1569,42,54,1128,2000.0,5047
12858,0,1,4.5,3915,42,60,889,1000.0,5047
12859,0,1,4.4,2362,44,21,1124,1100.0,5047
12860,0,1,4.6,6372,44,5,1107,1600.0,5047
12861,0,1,4.8,467,42,61,728,2100.0,5047
12862,1,1,4.5,3967,42,25,713,1600.0,5047
12863,0,1,4.7,4442,42,4,643,1000.0,5047
12864,0,1,4.4,373,40,18,334,1000.0,5047
12865,0,1,4.3,114,42,46,1471,1500.0,5047
12866,0,1,4.6,4997,42,26,803,1800.0,5047
12867,0,1,4.5,1995,42,54,630,1400.0,5047
12868,0,1,4.0,2159,42,46,627,1000.0,5047
12869,1,1,4.3,2572,42,4,688,1200.0,5047
12870,0,1,4.5,571,43,4,901,1000.0,5047
12871,0,1,4.3,1551,38,57,898,1200.0,5047
12872,1,1,4.2,1367,44,21,123,1400.0,5047
12873,0,0,3.7,4652,43,50,1304,2000.0,5047
12874,1,1,4.1,1789,42,57,881,1200.0,5047
12875,0,1,4.1,759,40,4,1196,1200.0,5047
12876,0,0,4.0,1408,43,60,633,1000.0,5047
12877,0,0,3.9,740,43,5,15,1400.0,5047
12878,0,1,3.9,150,42,58,902,1000.0,5047
12879,0,1,4.1,1237,42,49,632,1500.0,5047
12880,1,1,4.4,347,42,21,541,1000.0,5047
12881,0,0,4.2,270,43,60,748,1400.0,5047
12882,0,1,3.9,1389,42,46,718,1400.0,5047
12883,0,1,3.9,590,42,60,723,1300.0,5047
12884,1,0,3.7,130,38,21,624,1200.0,5047
12885,0,0,3.8,674,43,57,31,1700.0,5047
12886,1,1,3.7,1014,43,4,663,1300.0,5047
12887,0,0,3.8,152,43,60,37,1500.0,5047
12888,0,1,3.7,81,43,46,878,1200.0,5047
12889,0,0,4.3,416,22,5,1442,1200.0,5047
12890,0,1,4.6,653,22,7,686,850.0,5047
12891,0,1,4.0,1776,16,48,750,1600.0,5047
12892,0,1,4.1,1382,22,5,729,1200.0,5047
12893,0,1,4.3,2035,16,61,737,1700.0,5047
12894,0,1,4.7,10512,42,21,1323,1400.0,5047
12895,0,1,4.2,1754,42,20,637,1200.0,5047
12896,1,1,4.2,2620,42,20,514,1300.0,5047
12897,0,1,4.4,1569,42,54,1128,2000.0,5047
12898,1,1,4.5,3163,42,21,1233,1500.0,5047
12899,1,1,4.5,3467,42,20,1400,1300.0,5047
12900,1,1,4.9,2235,42,21,134,1500.0,5047
12901,1,0,4.1,6943,42,20,1402,750.0,5047
12902,0,1,4.3,2248,42,20,609,1100.0,5047
12903,0,1,3.9,1389,42,46,718,1400.0,5047
12904,1,1,3.9,485,42,20,1427,700.0,5047
12905,0,1,3.5,32,42,20,1196,1000.0,5047
12906,0,1,4.4,373,40,18,334,1000.0,5047
12907,1,1,4.4,9079,41,22,1468,600.0,5047
12908,0,1,4.7,3628,38,20,1325,1600.0,5047
12909,1,1,4.4,459,44,21,1156,1500.0,5047
12910,0,1,4.1,786,40,20,1375,1500.0,5047
12911,1,1,4.5,718,44,20,1009,1500.0,5047
12912,0,0,3.7,4652,43,50,1304,2000.0,5047
12913,1,1,4.4,681,44,20,1381,1500.0,5047
12914,1,1,4.4,1808,41,20,1678,1000.0,5047
12915,1,1,4.1,674,40,20,605,900.0,5047
12916,1,1,4.0,151,39,20,706,1100.0,5047
12917,1,1,4.0,1864,43,20,1156,600.0,5047
12918,1,1,4.2,767,41,20,1272,1700.0,5047
12919,1,1,4.0,281,41,21,801,1500.0,5047
12920,1,0,3.9,457,43,20,521,1000.0,5047
12921,0,1,4.2,117,44,20,1425,800.0,5047
12922,0,1,4.1,354,40,37,802,2000.0,5047
12923,0,1,4.3,105,44,20,1164,1000.0,5047
12924,0,0,3.8,38,43,20,1450,900.0,5047
12925,0,1,4.4,274,0,20,720,1300.0,5047
12926,1,0,3.9,421,0,20,112,800.0,5047
12927,0,0,4.7,14710,42,16,338,900.0,5047
12928,0,0,4.5,3845,42,13,469,800.0,5047
12929,0,0,4.1,2733,42,13,400,1300.0,5047
12930,0,0,4.4,174,42,17,467,600.0,5047
12931,1,0,4.3,2873,42,13,337,600.0,1750
12932,1,1,4.3,1807,42,22,660,900.0,5047
12933,1,0,4.5,2620,42,33,955,500.0,5047
12934,1,0,4.4,949,42,13,435,900.0,5047
12935,1,1,4.2,496,42,13,389,800.0,2498
12936,0,1,4.3,1470,42,13,406,800.0,5047
12937,0,1,4.5,549,42,13,412,900.0,5047
12938,1,1,4.5,208,42,13,498,800.0,5047
12939,1,1,4.2,874,42,13,339,600.0,964
12940,1,0,4.2,1063,42,13,394,800.0,3199
12941,1,0,4.5,344,42,33,779,300.0,5047
12942,1,1,4.1,402,42,15,422,1200.0,1385
12943,1,1,4.2,1704,42,13,459,650.0,5047
12944,1,0,4.1,141,42,13,452,1200.0,5047
12945,1,0,4.4,480,42,13,512,450.0,5047
12946,1,0,4.0,201,42,13,406,800.0,5047
12947,1,0,4.1,93,42,13,383,600.0,5047
12948,0,0,3.5,66,42,13,332,300.0,5047
12949,0,0,3.8,47,42,13,455,600.0,5047
12950,0,0,4.3,138,42,13,383,800.0,5047
12951,1,0,2.9,70,42,13,332,650.0,5047
12952,1,0,4.2,414,42,13,429,700.0,5047
12953,0,0,4.6,7122,41,13,335,600.0,5047
12954,1,1,4.4,9079,41,22,1468,600.0,5047
12955,0,0,4.4,1225,41,13,399,800.0,5047
12956,1,0,4.4,362,43,13,493,500.0,5047
12957,1,0,4.0,75,45,13,382,400.0,5047
12958,1,1,4.1,1855,38,13,343,600.0,5047
12959,1,0,4.1,3006,38,13,374,1000.0,5047
12960,0,0,4.1,314,41,13,383,600.0,5047
12961,1,0,4.2,177,43,13,332,600.0,5047
12962,1,1,4.2,2714,40,13,404,1000.0,2992
12963,0,0,4.3,294,41,13,473,850.0,5047
12964,1,1,4.4,192,40,13,332,1000.0,5047
12965,0,0,4.1,2449,43,13,371,700.0,5047
12966,1,0,4.6,1193,0,29,930,500.0,1262
12967,1,0,4.1,325,38,29,1156,450.0,4329
12968,1,0,4.0,996,22,20,238,800.0,2878
12969,1,0,3.7,340,0,20,65,800.0,5047
12970,1,0,4.1,54,0,72,1518,250.0,5047
12971,1,0,4.1,789,0,62,1597,300.0,2697
12972,1,0,3.7,216,0,62,1038,200.0,2383
12973,1,0,3.9,586,37,29,923,450.0,2947
12974,1,0,4.3,169,22,29,1156,400.0,563
12975,1,0,4.2,1294,0,20,105,900.0,5047
12976,1,0,4.3,171,42,62,322,500.0,4478
12977,1,0,3.3,911,38,62,1177,250.0,4923
12978,1,0,3.9,255,0,62,202,400.0,162
12979,1,0,3.8,256,0,20,282,800.0,5047
12980,1,0,3.4,154,0,62,1046,400.0,2028
12981,1,0,4.1,504,41,62,1003,600.0,4853
12982,1,0,4.4,107,37,29,1184,400.0,5047
12983,1,0,3.8,377,0,62,1357,500.0,5047
12984,1,0,4.1,359,22,62,323,600.0,3354
12985,1,0,4.2,190,43,62,1645,300.0,1876
12986,1,0,3.5,738,0,20,47,600.0,5047
12987,1,0,3.8,342,22,62,1582,400.0,2886
12988,1,0,4.1,1962,43,20,201,650.0,5047
12989,1,0,4.1,388,38,72,1181,500.0,1881
12990,1,0,3.0,260,0,62,1156,250.0,3511
12991,1,0,3.9,184,0,72,285,450.0,5047
12992,1,0,4.1,77,0,72,869,300.0,5047
12993,1,0,4.0,138,45,62,1609,250.0,2718
12994,1,0,4.0,208,0,70,1122,200.0,1656
12995,1,0,3.7,479,0,62,1235,450.0,4043
12996,1,0,3.8,103,0,72,1056,400.0,5047
12997,1,0,3.8,1080,0,20,235,500.0,3737
12998,1,0,4.0,200,0,62,1156,300.0,5047
12999,1,0,3.8,305,16,62,1063,300.0,2058
13000,1,0,4.3,83,22,20,268,650.0,5047
13001,1,0,4.1,212,45,9,224,150.0,3499
13002,1,0,4.0,189,0,62,43,400.0,5047
13003,1,0,4.2,469,0,62,1060,400.0,3703
13004,1,0,3.9,333,0,13,1195,200.0,2301
13005,1,0,4.2,428,38,62,266,250.0,2925
13006,1,0,4.1,133,0,62,1156,150.0,252
13007,1,0,3.9,234,38,72,1196,250.0,327
13008,1,0,3.9,182,0,62,1461,250.0,4901
13009,1,0,4.3,1593,42,20,152,550.0,4840
13010,1,0,4.6,277,42,30,956,400.0,764
13011,0,0,3.9,626,42,20,558,600.0,5047
13012,1,0,4.5,560,0,30,773,400.0,4496
13013,1,0,4.3,3617,43,62,1635,400.0,2958
13014,1,0,2.9,178,0,62,1196,300.0,4719
13015,1,0,4.1,1962,43,62,1110,600.0,4789
13016,1,0,4.2,557,42,62,1672,400.0,3767
13017,1,1,3.4,411,22,20,1375,750.0,5047
13018,1,0,3.9,331,38,20,604,600.0,4941
13019,1,0,4.2,850,22,62,1595,300.0,1844
13020,1,0,4.0,412,42,62,84,300.0,2759
13021,1,0,3.4,356,18,62,1156,350.0,56
13022,1,0,3.5,98,45,0,181,400.0,2070
13023,0,0,4.7,14710,42,16,338,900.0,5047
13024,1,0,3.1,382,22,62,1507,600.0,4973
13025,1,0,3.9,66,0,62,235,700.0,1833
13026,1,0,3.9,191,0,62,294,600.0,729
13027,1,0,4.1,361,42,72,264,400.0,4609
13028,1,0,3.9,297,41,72,1156,400.0,293
13029,1,0,4.4,7233,42,20,304,600.0,659
13030,1,0,4.0,359,45,29,235,650.0,1987
13031,1,0,4.0,293,43,45,1644,250.0,4116
13032,1,0,3.9,240,22,62,1381,400.0,5047
13033,1,0,4.0,113,0,12,1652,250.0,3728
13034,1,0,3.6,144,22,62,1547,150.0,105
13035,1,1,4.1,1342,22,20,1375,800.0,3603
13036,1,0,4.1,313,38,72,933,650.0,4446
13037,1,0,4.2,465,0,62,1179,300.0,5047
13038,1,0,4.0,107,38,20,1156,500.0,309
13039,1,0,3.8,60,0,62,1156,300.0,3659
13040,1,0,3.7,630,22,62,322,400.0,2638
13041,1,0,4.0,198,41,62,1156,500.0,5047
13042,1,0,3.9,421,0,20,112,800.0,2656
13043,1,0,2.9,136,0,62,565,300.0,3315
13044,1,0,3.5,139,0,72,282,500.0,5047
13045,1,0,3.9,490,43,20,1474,750.0,2346
13046,1,0,3.9,58,0,62,282,300.0,2393
13047,1,0,3.8,260,0,20,50,500.0,1110
13048,1,1,4.1,2727,0,20,296,800.0,4372
13049,1,0,3.7,382,42,20,1037,600.0,2844
13050,1,0,3.9,326,43,20,43,500.0,1065
13051,1,1,4.1,1250,42,20,1156,600.0,2793
13052,1,0,4.2,1077,42,69,1121,400.0,3951
13053,1,0,3.8,100,0,20,1589,350.0,4182
13054,1,0,3.7,181,0,62,1196,400.0,2835
13055,1,0,4.1,1128,16,29,271,650.0,1738
13056,1,0,3.9,52,0,62,1589,300.0,5047
13057,1,0,3.9,371,22,20,50,550.0,2471
13058,1,0,4.0,964,30,62,1356,500.0,2133
13059,1,0,2.3,298,7,62,286,450.0,1180
13060,1,0,4.0,65,22,20,1591,300.0,119
13061,1,0,3.9,127,22,20,301,600.0,4596
13062,1,0,4.3,286,22,62,1547,150.0,2420
13063,1,0,4.1,1117,42,20,289,750.0,4395
13064,1,0,3.9,192,0,62,256,300.0,1556
13065,1,0,4.3,894,16,29,181,500.0,1589
13066,1,0,3.9,1190,0,62,1196,500.0,3584
13067,1,0,3.9,461,0,20,197,650.0,3013
13068,1,0,3.9,84,22,62,578,400.0,2889
13069,1,0,4.1,192,45,29,1465,750.0,1444
13070,1,0,3.9,149,22,69,1121,200.0,287
13071,1,0,3.9,462,22,62,262,600.0,4614
13072,1,0,2.9,67,0,20,1459,200.0,1850
13073,1,0,4.2,146,28,20,1375,600.0,574
13074,1,0,4.0,457,43,29,932,500.0,692
13075,1,0,4.1,71,22,30,792,400.0,4003
13076,1,0,3.9,100,30,62,1547,200.0,2684
13077,1,0,4.2,703,44,30,182,450.0,2936
13078,1,0,4.3,655,43,62,1547,250.0,3831
13079,1,0,4.1,171,30,62,256,400.0,584
13080,1,0,3.9,468,0,20,112,700.0,5047
13081,1,0,4.0,115,0,62,591,400.0,159
13082,1,0,3.6,221,0,20,286,600.0,4944
13083,1,0,4.3,341,42,20,555,800.0,1399
13084,1,0,4.0,758,24,62,1156,250.0,3318
13085,1,0,3.9,358,0,62,1196,400.0,4078
13086,1,0,4.2,701,41,29,1181,450.0,1328
13087,1,0,3.6,218,22,62,252,400.0,5047
13088,1,0,4.1,894,40,13,395,800.0,4651
13089,1,0,4.1,414,44,12,1026,300.0,2530
13090,1,1,3.9,487,0,13,710,700.0,5047
13091,1,0,3.1,53,38,62,817,100.0,204
13092,1,0,3.9,184,22,29,609,600.0,4669
13093,1,0,3.9,324,3,20,1196,650.0,1801
13094,1,1,4.4,9079,41,22,1468,600.0,2932
13095,1,0,4.0,101,0,20,558,600.0,4727
13096,1,0,3.3,395,44,62,1156,400.0,2774
13097,1,0,3.9,462,16,20,1219,600.0,984
13098,1,0,4.0,85,0,62,856,400.0,3627
13099,1,0,4.3,279,44,62,1156,450.0,292
13100,1,0,3.7,434,41,62,1423,400.0,2777
13101,1,0,3.1,266,22,20,517,550.0,4753
13102,1,0,4.0,94,22,20,989,700.0,5047
13103,1,0,4.1,511,43,30,789,500.0,1645
13104,1,0,3.7,118,0,62,266,400.0,2014
13105,1,0,3.8,132,44,62,1497,300.0,296
13106,1,0,3.9,48,22,30,211,400.0,1690
13107,1,1,4.0,236,42,20,1141,800.0,4277
13108,1,0,4.0,326,22,29,1637,200.0,1497
13109,1,0,4.1,93,42,13,383,600.0,3099
13110,1,0,4.6,121,38,30,773,300.0,319
13111,1,0,3.7,329,0,72,1185,500.0,4860
13112,1,0,3.9,523,41,20,609,500.0,4777
13113,1,0,3.3,293,22,20,208,600.0,2206
13114,1,1,4.9,2235,42,21,134,1500.0,4955
13115,1,0,3.9,163,22,62,1597,300.0,3170
13116,1,0,3.5,124,22,20,1558,550.0,1061
13117,1,0,3.8,53,44,62,917,350.0,3235
13118,0,0,4.5,3845,42,13,469,800.0,5047
13119,1,1,3.5,552,3,20,1236,600.0,4406
13120,1,0,3.8,140,42,62,1591,200.0,1665
13121,1,0,3.7,59,22,13,443,600.0,2422
13122,1,0,4.3,3459,44,20,1156,600.0,2482
13123,1,0,4.4,362,43,13,493,500.0,3613
13124,1,0,3.8,222,18,20,558,600.0,3403
13125,1,1,4.4,1808,41,20,1678,1000.0,1470
13126,1,0,3.5,117,22,20,58,600.0,345
13127,1,0,4.2,114,0,62,537,300.0,3774
13128,1,0,3.9,501,43,62,1638,300.0,1510
13129,1,0,3.4,47,0,62,1636,200.0,5047
13130,1,1,4.5,208,42,13,498,800.0,618
13131,1,0,4.3,190,41,0,181,400.0,2086
13132,0,1,4.5,3915,42,60,889,1000.0,5047
13133,1,0,4.0,270,38,62,1207,450.0,2201
13134,1,0,4.0,269,42,45,1677,300.0,2142
13135,1,1,4.2,1543,0,20,1054,800.0,2390
13136,1,0,3.9,231,38,29,1106,400.0,1709
13137,1,1,4.2,1704,42,13,459,650.0,1348
13138,1,0,3.9,121,38,62,1209,400.0,1373
13139,1,0,3.9,172,0,62,1612,300.0,3814
13140,1,0,4.0,139,22,20,625,750.0,4234
13141,1,0,3.9,151,22,30,773,300.0,772
13142,1,0,4.3,246,42,62,1668,600.0,1147
13143,1,0,3.8,283,22,62,286,400.0,4687
13144,1,0,4.5,344,42,33,779,300.0,2612
13145,1,0,4.1,167,42,29,44,300.0,1451
13146,1,0,4.5,2073,22,20,1626,1200.0,1519
13147,1,0,4.1,382,0,62,84,250.0,4062
13148,1,0,3.8,295,42,62,826,500.0,3376
13149,1,0,3.8,63,0,62,203,300.0,175
13150,1,0,3.7,185,0,62,858,400.0,1134
13151,1,0,4.1,205,42,62,817,250.0,262
13152,1,0,3.6,176,22,29,259,400.0,409
13153,1,1,4.5,811,0,20,716,800.0,5047
13154,1,0,3.6,193,0,29,917,450.0,3321
13155,1,0,3.8,66,42,20,98,800.0,4602
13156,1,0,3.9,454,44,20,197,600.0,2548
13157,1,0,4.0,870,0,29,250,500.0,4590
13158,1,0,3.9,107,44,29,918,600.0,4646
13159,1,0,4.1,192,41,30,767,300.0,768
13160,1,0,3.1,89,0,62,1374,300.0,2914
13161,1,0,3.2,64,0,62,1268,250.0,4803
13162,1,0,4.0,403,22,30,956,450.0,613
13163,1,0,3.8,331,22,62,1156,350.0,2455
13164,1,0,3.9,705,0,20,1156,500.0,4325
13165,1,0,3.7,130,38,21,624,1200.0,1958
13166,0,0,4.1,2733,42,13,400,1300.0,5047
13167,1,0,4.0,314,42,20,610,800.0,5047
13168,1,0,4.0,70,45,29,1113,600.0,3778
13169,1,0,4.1,614,44,20,161,500.0,1435
13170,1,1,4.3,549,42,26,1265,1000.0,3046
13171,1,0,3.5,221,0,70,1119,400.0,3712
13172,1,0,3.9,375,38,20,235,750.0,649
13173,1,0,3.2,49,42,62,120,300.0,4637
13174,1,0,4.2,532,44,62,1669,450.0,1133
13175,1,0,4.6,1026,44,17,431,550.0,3776
13176,1,1,3.9,74,0,20,1277,900.0,2094
13177,1,0,4.1,121,22,62,1578,200.0,5047
13178,1,0,4.0,960,44,20,1669,500.0,1304
13179,1,0,4.6,4694,44,46,32,1500.0,1533
13180,1,0,3.9,85,44,62,1156,400.0,2796
13181,1,1,3.8,1167,22,20,1057,600.0,961
13182,1,0,4.2,53,42,30,773,400.0,1931
13183,1,0,4.2,177,43,13,332,600.0,2504
13184,1,0,4.8,189,42,30,767,400.0,4487
13185,1,0,3.6,95,38,62,1335,300.0,4088
13186,1,0,3.9,226,38,29,1429,450.0,5047
13187,1,0,4.1,141,42,13,452,1200.0,5047
13188,1,0,3.5,177,0,62,203,500.0,2060
13189,1,1,3.9,485,42,20,1427,700.0,5047
13190,1,0,3.0,64,16,30,794,200.0,2153
13191,1,0,4.1,87,43,13,427,700.0,374
13192,1,0,4.2,972,42,62,1547,200.0,5047
13193,1,0,3.6,242,42,20,1412,1000.0,1199
13194,1,0,3.9,717,22,20,977,1000.0,1978
13195,1,0,3.9,46,22,13,432,300.0,1641
13196,1,0,4.1,322,43,62,1156,600.0,4380
13197,1,0,4.2,56,42,9,210,400.0,533
13198,1,1,4.1,222,42,20,1239,600.0,2219
13199,1,0,3.8,232,30,20,68,600.0,5047
13200,1,0,3.9,443,0,62,1190,500.0,1008
13201,1,0,4.0,109,0,62,1156,300.0,241
13202,1,0,3.8,39,41,29,282,600.0,2999
